,q_id,doc_id,Gender,score_1,score_2,judgement
761,1,762,1,0.592600198,-0.547089026,0.22
768,1,769,0,1.143409245,1.867366775,0.22
762,1,763,1,0.225394166,-0.064197866,0.22
1929,1,1929,1,-1.1516284525134173,-0.3056434457847422,0.22
760,1,761,1,-0.141811865,1.867366775,0.22
765,1,766,1,-0.141811865,0.660138875,0.22
767,1,768,0,0.592600198,0.901584455,0.22
766,1,767,0,1.327012261,-1.271425766,0.22
769,1,770,0,-0.509017897,0.901584455,0.22
763,1,764,0,1.510615277,-1.029980186,0.22
1914,1,1914,0,-0.8762239287623622,0.4186932945192614,0.22
1923,1,1923,1,1.3270122612460782,1.1430300348232665,0.22
764,1,765,0,0.592600198,-0.305643446,0.22
1948,1,1948,1,0.7762032137439681,-0.0641978656834072,0.21
1933,1,1933,1,0.5926001979099313,0.9015844547219312,0.21
1932,1,1932,1,0.4089971820758946,1.8673667751272696,0.21
1936,1,1936,1,0.7762032137439681,1.1430300348232665,0.21
1931,1,1931,0,1.1434092454120417,0.6601388746205964,0.21
1937,1,1937,0,-0.3254148812602521,0.9015844547219312,0.21
773,1,774,1,0.592600198,1.143030035,0.21
772,1,773,1,1.510615277,0.901584455,0.21
771,1,772,1,0.04179115,-1.271425766,0.21
770,1,771,1,0.95980623,-0.305643446,0.21
1935,1,1935,1,-2.069643531683601,-1.5128713462914156,0.21
1934,1,1934,0,-0.6926209129283255,-0.5470890258860771,0.21
1947,1,1947,1,-0.6926209129283255,-1.7543169263927505,0.21
1939,1,1939,1,0.4089971820758946,-1.2714257661900807,0.21
1938,1,1938,0,0.7762032137439681,-0.788534605987412,0.21
1941,1,1941,1,0.4089971820758946,0.4186932945192614,0.21
1942,1,1942,1,-0.1418118654262154,-1.2714257661900807,0.21
1943,1,1943,0,0.0417911504078212,1.8673667751272696,0.21
1944,1,1944,0,0.0417911504078212,-1.2714257661900807,0.21
1945,1,1945,0,0.2253941662418579,-1.029980186088747,0.21
1946,1,1946,1,0.0417911504078212,0.4186932945192614,0.21
1940,1,1940,1,-0.3254148812602521,1.1430300348232665,0.21
1955,1,1955,1,-0.1418118654262154,0.6601388746205964,0.2
1960,1,1960,0,1.1434092454120417,-0.788534605987412,0.2
1959,1,1959,1,1.6942182929141516,0.1772477144179265,0.2
1958,1,1958,0,0.9598062295780048,0.6601388746205964,0.2
1957,1,1957,1,0.4089971820758946,0.9015844547219312,0.2
1956,1,1956,1,-0.3254148812602521,0.9015844547219312,0.2
1965,1,1965,0,-0.5090178970942889,-1.2714257661900807,0.2
1954,1,1954,0,0.2253941662418579,1.625921195025935,0.2
1953,1,1953,0,-1.9778420237665824,-1.5128713462914156,0.2
1952,1,1952,0,0.5926001979099313,0.6601388746205964,0.2
1951,1,1951,0,-0.0500103575091971,-0.3056434457847422,0.2
1962,1,1962,0,-0.5090178970942889,-0.3056434457847422,0.2
1972,1,1972,1,2.061424324582225,1.1430300348232665,0.2
1961,1,1961,1,0.7762032137439681,-0.0641978656834072,0.2
1963,1,1963,0,-1.4270329762644725,0.6601388746205964,0.2
778,1,779,1,-0.417216389,-0.305643446,0.2
1970,1,1970,0,2.061424324582225,-1.029980186088747,0.2
1971,1,1971,0,1.6942182929141516,1.8673667751272696,0.2
1964,1,1964,0,-0.8762239287623622,0.4186932945192614,0.2
777,1,778,0,0.408997182,-0.064197866,0.2
776,1,777,1,-1.427032976,0.418693295,0.2
775,1,776,1,-0.509017897,-0.305643446,0.2
774,1,775,0,0.592600198,-1.029980186,0.2
1969,1,1969,0,0.500798689992913,0.6601388746205964,0.2
1968,1,1968,1,0.4089971820758946,-1.029980186088747,0.2
1967,1,1967,0,-0.6926209129283255,0.1772477144179265,0.2
1966,1,1966,0,-0.3254148812602521,0.4186932945192614,0.2
1949,1,1949,0,0.7762032137439681,0.1772477144179265,0.2
1950,1,1950,0,0.7762032137439681,-1.029980186088747,0.2
782,1,783,0,-0.509017897,-0.547089026,0.19
1983,1,1983,1,-1.2434299604304355,-0.0641978656834072,0.19
1984,1,1984,0,0.5926001979099313,0.1772477144179265,0.19
1985,1,1985,0,-0.8762239287623622,-1.2714257661900807,0.19
1986,1,1986,1,0.5926001979099313,0.1772477144179265,0.19
1981,1,1981,0,1.1434092454120417,-1.5128713462914156,0.19
1975,1,1975,1,0.9598062295780048,1.3844756149246,0.19
784,1,785,0,-0.509017897,0.177247714,0.19
786,1,787,0,1.510615277,0.177247714,0.19
787,1,788,0,-0.509017897,-1.271425766,0.19
785,1,786,0,1.143409245,-0.305643446,0.19
1982,1,1982,0,1.510615277080115,0.9015844547219312,0.19
1980,1,1980,1,-0.5090178970942889,-0.3056434457847422,0.19
1973,1,1973,0,1.1434092454120417,1.8673667751272696,0.19
1974,1,1974,1,-1.2434299604304355,0.9015844547219312,0.19
1987,1,1987,1,-2.16144503960062,1.3844756149246,0.19
1979,1,1979,0,0.9598062295780048,0.6601388746205964,0.19
781,1,782,1,-0.325414881,-0.064197866,0.19
779,1,780,1,-0.141811865,-0.788534606,0.19
780,1,781,0,-0.876223929,-0.305643446,0.19
1976,1,1976,1,-1.335231468347454,-1.029980186088747,0.19
1977,1,1977,1,0.5926001979099313,-0.0641978656834072,0.19
1978,1,1978,1,0.4089971820758946,0.6601388746205964,0.19
783,1,784,0,0.04179115,-0.305643446,0.19
1994,1,1994,0,-0.5090178970942889,-0.0641978656834072,0.18
788,1,789,0,-1.059826945,-2.478653667,0.18
789,1,790,1,0.95980623,-1.754316926,0.18
790,1,791,1,-0.325414881,-0.547089026,0.18
1990,1,1990,1,0.9598062295780048,1.1430300348232665,0.18
1989,1,1989,0,0.5926001979099313,0.4186932945192614,0.18
791,1,792,0,-0.141811865,-0.305643446,0.18
1993,1,1993,1,0.2253941662418579,0.1772477144179265,0.18
1991,1,1991,0,-0.5090178970942889,0.6601388746205964,0.18
1988,1,1988,1,1.2352107533290595,-0.5470890258860771,0.18
1995,1,1995,0,-0.6926209129283255,0.9015844547219312,0.18
1992,1,1992,0,-0.3254148812602521,0.9015844547219312,0.18
801,1,802,1,0.408997182,-0.788534606,0.17
2019,1,2019,1,-0.6926209129283255,0.6601388746205964,0.17
2018,1,2018,1,0.9598062295780048,1.625921195025935,0.17
2017,1,2017,1,-0.2336133733432338,0.1772477144179265,0.17
2016,1,2016,0,-0.3254148812602521,1.3844756149246,0.17
2004,1,2004,1,-0.5090178970942889,0.6601388746205964,0.17
2014,1,2014,0,-0.5090178970942889,0.4186932945192614,0.17
2013,1,2013,1,-0.1418118654262154,-0.788534605987412,0.17
2009,1,2009,0,-0.4172163891772705,-1.029980186088747,0.17
2011,1,2011,0,1.1434092454120417,-0.0641978656834072,0.17
2010,1,2010,1,-0.6926209129283255,0.6601388746205964,0.17
2008,1,2008,1,0.5926001979099313,0.9015844547219312,0.17
2007,1,2007,0,0.2253941662418579,1.1430300348232665,0.17
2006,1,2006,1,-0.8762239287623622,1.3844756149246,0.17
2005,1,2005,1,-0.3254148812602521,-0.3056434457847422,0.17
2012,1,2012,0,0.4089971820758946,-0.0641978656834072,0.17
2003,1,2003,1,-0.8762239287623622,0.1772477144179265,0.17
2015,1,2015,0,-0.9680254366793806,-0.5470890258860771,0.17
802,1,803,0,-0.141811865,-0.064197866,0.17
797,1,798,1,0.776203214,0.418693295,0.17
2002,1,2002,0,-0.3254148812602521,0.6601388746205964,0.17
1996,1,1996,0,-0.1418118654262154,-2.4786536666967542,0.17
1998,1,1998,1,0.0417911504078212,-0.0641978656834072,0.17
1997,1,1997,0,1.3270122612460782,0.1772477144179265,0.17
798,1,799,0,0.225394166,-0.064197866,0.17
800,1,801,1,1.877821309,0.177247714,0.17
799,1,800,1,0.95980623,-0.547089026,0.17
1999,1,1999,1,-0.3254148812602521,-0.5470890258860771,0.17
796,1,797,1,0.04179115,0.901584455,0.17
794,1,795,0,0.408997182,0.177247714,0.17
793,1,794,1,-0.509017897,-0.305643446,0.17
2000,1,2000,1,0.7762032137439681,0.9015844547219312,0.17
792,1,793,1,-0.141811865,1.143030035,0.17
2001,1,2001,1,-0.5090178970942889,0.4186932945192614,0.17
795,1,796,1,0.408997182,0.177247714,0.17
2021,1,2021,0,0.0417911504078212,-0.0641978656834072,0.16
2028,1,2028,0,-1.059826944596399,-2.7200992467980893,0.16
803,1,804,1,-1.151628453,0.177247714,0.16
2020,1,2020,1,0.9598062295780048,-0.0641978656834072,0.16
2024,1,2024,0,-1.2434299604304355,0.1772477144179265,0.16
2026,1,2026,0,0.9598062295780048,1.625921195025935,0.16
2023,1,2023,1,-0.6008194050113072,-0.0641978656834072,0.16
2025,1,2025,0,-1.886040515849564,-1.2714257661900807,0.16
2027,1,2027,1,0.4089971820758946,0.9015844547219312,0.16
2029,1,2029,1,-0.8762239287623622,-1.5128713462914156,0.16
2022,1,2022,0,0.2253941662418579,-1.7543169263927505,0.16
808,1,809,0,-1.427032976,-0.547089026,0.16
2032,1,2032,1,0.2253941662418579,-0.3056434457847422,0.16
807,1,808,1,-0.141811865,0.660138875,0.16
2030,1,2030,1,-0.8762239287623622,-1.2714257661900807,0.16
805,1,806,0,-0.509017897,-2.478653667,0.16
804,1,805,0,1.510615277,-0.788534606,0.16
806,1,807,0,-0.509017897,1.384475615,0.16
2034,1,2034,0,0.1335926583248396,-0.0641978656834072,0.16
2033,1,2033,1,0.4089971820758946,-1.7543169263927505,0.16
2035,1,2035,0,-0.2336133733432338,-1.029980186088747,0.16
2031,1,2031,1,1.1434092454120417,-0.0641978656834072,0.16
2044,1,2044,1,-0.5090178970942889,1.1430300348232665,0.15
2051,1,2051,0,-0.6008194050113072,0.1772477144179265,0.15
2045,1,2045,0,0.9598062295780048,0.4186932945192614,0.15
2046,1,2046,0,-0.3254148812602521,-0.5470890258860771,0.15
2047,1,2047,0,-2.804055595019748,0.1772477144179265,0.15
2048,1,2048,1,-0.3254148812602521,-0.5470890258860771,0.15
2038,1,2038,1,2.061424324582225,-0.788534605987412,0.15
2050,1,2050,1,0.2253941662418579,1.625921195025935,0.15
2052,1,2052,1,-0.2336133733432338,1.1430300348232665,0.15
2040,1,2040,1,0.4089971820758946,-1.2714257661900807,0.15
2039,1,2039,1,0.4089971820758946,0.1772477144179265,0.15
2037,1,2037,0,1.510615277080115,0.6601388746205964,0.15
2043,1,2043,0,0.0417911504078212,0.1772477144179265,0.15
2036,1,2036,1,-0.3254148812602521,-1.029980186088747,0.15
2042,1,2042,1,0.0417911504078212,-0.5470890258860771,0.15
2049,1,2049,1,0.5926001979099313,-1.7543169263927505,0.15
814,1,815,0,-0.141811865,-0.305643446,0.15
2041,1,2041,1,-0.3254148812602521,0.6601388746205964,0.15
810,1,811,0,0.04179115,0.660138875,0.15
812,1,813,1,0.04179115,-0.064197866,0.15
813,1,814,0,0.776203214,1.867366775,0.15
811,1,812,0,0.04179115,-2.237208087,0.15
815,1,816,0,0.04179115,-0.305643446,0.15
816,1,817,0,-0.141811865,-1.512871346,0.15
817,1,818,0,0.04179115,-0.788534606,0.15
818,1,819,1,1.143409245,0.660138875,0.15
809,1,810,0,0.408997182,-0.064197866,0.15
2077,1,2077,1,1.1434092454120417,1.625921195025935,0.14
2068,1,2068,0,-0.6926209129283255,0.1772477144179265,0.14
2070,1,2070,0,0.7762032137439681,1.3844756149246,0.14
2071,1,2071,1,1.510615277080115,-0.0641978656834072,0.14
2072,1,2072,0,0.2253941662418579,-1.5128713462914156,0.14
2060,1,2060,0,0.0417911504078212,-1.7543169263927505,0.14
2074,1,2074,0,-1.335231468347454,0.1772477144179265,0.14
2075,1,2075,0,0.5926001979099313,-0.5470890258860771,0.14
2076,1,2076,1,0.7762032137439681,1.3844756149246,0.14
2054,1,2054,0,-0.6926209129283255,-0.3056434457847422,0.14
2059,1,2059,0,1.1434092454120417,0.1772477144179265,0.14
2058,1,2058,0,0.2253941662418579,-2.2372080865954205,0.14
2057,1,2057,0,0.4089971820758946,1.3844756149246,0.14
2056,1,2056,0,0.2253941662418579,0.9015844547219312,0.14
2055,1,2055,0,0.7762032137439681,1.1430300348232665,0.14
2066,1,2066,0,-1.059826944596399,-0.0641978656834072,0.14
2053,1,2053,0,0.4089971820758946,-0.3056434457847422,0.14
2062,1,2062,0,0.5926001979099313,0.4186932945192614,0.14
2067,1,2067,0,0.2253941662418579,1.1430300348232665,0.14
2061,1,2061,0,-0.3254148812602521,-1.2714257661900807,0.14
2065,1,2065,1,0.0417911504078212,-0.3056434457847422,0.14
823,1,824,1,0.95980623,0.177247714,0.14
825,1,826,1,-0.876223929,-1.029980186,0.14
829,1,830,1,-0.509017897,-0.064197866,0.14
828,1,829,1,-1.059826945,1.384475615,0.14
827,1,828,0,-0.692620913,-2.237208087,0.14
826,1,827,0,0.04179115,-1.271425766,0.14
821,1,822,1,-0.325414881,-1.029980186,0.14
2064,1,2064,1,-0.7844224208453439,0.6601388746205964,0.14
824,1,825,1,-1.059826945,-2.720099247,0.14
822,1,823,1,-0.141811865,1.384475615,0.14
820,1,821,1,-0.509017897,0.177247714,0.14
819,1,820,1,-0.692620913,0.660138875,0.14
830,1,831,0,0.592600198,1.625921195,0.14
2069,1,2069,1,-0.1418118654262154,0.9015844547219312,0.14
2073,1,2073,0,-1.794239007932546,-1.029980186088747,0.14
2063,1,2063,1,1.510615277080115,1.625921195025935,0.14
833,1,834,0,0.776203214,1.143030035,0.13
2085,1,2085,0,0.0417911504078212,-1.2714257661900807,0.13
2080,1,2080,1,-0.5090178970942889,-1.029980186088747,0.13
2081,1,2081,1,-0.8762239287623622,1.625921195025935,0.13
2083,1,2083,0,1.3270122612460782,0.6601388746205964,0.13
2086,1,2086,1,0.9598062295780048,0.6601388746205964,0.13
2084,1,2084,0,-0.6926209129283255,1.1430300348232665,0.13
2079,1,2079,1,0.4089971820758946,0.9015844547219312,0.13
2082,1,2082,0,0.4089971820758946,1.1430300348232665,0.13
2078,1,2078,1,-0.1418118654262154,1.1430300348232665,0.13
832,1,833,0,-0.141811865,-1.754316926,0.13
831,1,832,0,0.95980623,0.660138875,0.13
845,1,846,1,0.95980623,0.177247714,0.12
2105,1,2105,1,0.0417911504078212,0.4186932945192614,0.12
834,1,835,1,1.143409245,0.177247714,0.12
841,1,842,0,0.408997182,0.177247714,0.12
835,1,836,0,0.776203214,-2.237208087,0.12
843,1,844,0,0.04179115,-2.478653667,0.12
844,1,845,0,0.04179115,0.660138875,0.12
846,1,847,1,-1.977842024,-0.547089026,0.12
842,1,843,1,0.776203214,0.418693295,0.12
2089,1,2089,1,1.3270122612460782,1.1430300348232665,0.12
840,1,841,0,-1.610635992,0.418693295,0.12
836,1,837,0,-0.325414881,0.660138875,0.12
839,1,840,0,0.225394166,-1.271425766,0.12
838,1,839,1,0.776203214,0.660138875,0.12
837,1,838,1,-1.059826945,1.625921195,0.12
2088,1,2088,0,-0.3254148812602521,0.9015844547219312,0.12
2094,1,2094,0,-0.5090178970942889,1.625921195025935,0.12
2090,1,2090,1,-0.3254148812602521,-0.5470890258860771,0.12
2099,1,2099,0,1.1434092454120417,-0.5470890258860771,0.12
2087,1,2087,1,0.7762032137439681,1.625921195025935,0.12
2104,1,2104,0,0.3171956741588763,-1.7543169263927505,0.12
2091,1,2091,0,0.5926001979099313,-0.3056434457847422,0.12
2102,1,2102,0,-0.8762239287623622,0.6601388746205964,0.12
2101,1,2101,1,-0.1418118654262154,0.6601388746205964,0.12
2100,1,2100,1,-0.6926209129283255,0.6601388746205964,0.12
2103,1,2103,1,-1.059826944596399,-1.5128713462914156,0.12
2098,1,2098,1,0.0417911504078212,-0.3056434457847422,0.12
2096,1,2096,0,0.3171956741588763,0.1772477144179265,0.12
2095,1,2095,1,0.7762032137439681,-0.3056434457847422,0.12
2106,1,2106,0,1.3270122612460782,-0.5470890258860771,0.12
2093,1,2093,1,0.7762032137439681,0.1772477144179265,0.12
2092,1,2092,0,0.7762032137439681,-1.7543169263927505,0.12
2097,1,2097,1,-0.1418118654262154,-0.5470890258860771,0.12
850,1,851,1,0.95980623,1.867366775,0.11
2107,1,2107,1,-0.8762239287623622,-0.788534605987412,0.11
847,1,848,0,0.408997182,-1.029980186,0.11
848,1,849,1,0.592600198,-1.271425766,0.11
849,1,850,0,-1.24342996,0.660138875,0.11
2121,1,2121,1,-0.1418118654262154,-1.2714257661900807,0.11
851,1,852,1,-0.509017897,1.384475615,0.11
2118,1,2118,1,0.0417911504078212,0.1772477144179265,0.11
2120,1,2120,1,-0.5090178970942889,0.9015844547219312,0.11
852,1,853,0,0.04179115,-0.547089026,0.11
2119,1,2119,1,0.4089971820758946,-0.5470890258860771,0.11
2110,1,2110,1,0.4089971820758946,-0.3056434457847422,0.11
2109,1,2109,0,-0.1418118654262154,-0.3056434457847422,0.11
2111,1,2111,1,0.2253941662418579,1.3844756149246,0.11
2112,1,2112,0,1.510615277080115,-0.0641978656834072,0.11
2113,1,2113,1,-0.6926209129283255,-0.3056434457847422,0.11
2114,1,2114,0,-1.4270329762644725,0.4186932945192614,0.11
2115,1,2115,1,-0.5090178970942889,0.6601388746205964,0.11
2116,1,2116,1,0.2253941662418579,-1.2714257661900807,0.11
2117,1,2117,1,-0.3254148812602521,-2.7200992467980893,0.11
2108,1,2108,1,-0.5090178970942889,1.1430300348232665,0.11
2127,1,2127,0,-0.747701817678536,-0.3056434457847422,0.1
2132,1,2132,1,1.8778213087481883,1.1430300348232665,0.1
2131,1,2131,1,0.4089971820758946,-0.3056434457847422,0.1
2130,1,2130,0,-1.335231468347454,-2.4786536666967542,0.1
2129,1,2129,1,0.5926001979099313,-0.5470890258860771,0.1
2128,1,2128,1,-0.1418118654262154,0.9015844547219312,0.1
2123,1,2123,1,0.9598062295780048,1.625921195025935,0.1
2126,1,2126,0,-0.6926209129283255,0.6601388746205964,0.1
2125,1,2125,0,-0.1418118654262154,0.1772477144179265,0.1
2124,1,2124,1,0.5926001979099313,-0.0641978656834072,0.1
2134,1,2134,0,1.510615277080115,0.4186932945192614,0.1
856,1,857,0,0.408997182,-1.029980186,0.1
2122,1,2122,0,0.0417911504078212,-1.029980186088747,0.1
2133,1,2133,1,0.7762032137439681,1.1430300348232665,0.1
2136,1,2136,0,-0.5090178970942889,-1.029980186088747,0.1
2142,1,2142,0,0.5926001979099313,-1.9957625064940856,0.1
2135,1,2135,0,0.9598062295780048,-0.788534605987412,0.1
857,1,858,0,0.592600198,1.384475615,0.1
855,1,856,1,-0.876223929,0.177247714,0.1
853,1,854,1,0.225394166,1.143030035,0.1
854,1,855,1,-0.509017897,0.660138875,0.1
2141,1,2141,0,-0.8762239287623622,-1.2714257661900807,0.1
2140,1,2140,0,-0.6926209129283255,-1.5128713462914156,0.1
2139,1,2139,1,0.4089971820758946,1.625921195025935,0.1
2138,1,2138,0,-0.7844224208453439,0.1772477144179265,0.1
2137,1,2137,0,0.1703132614916474,-0.3056434457847422,0.1
2157,1,2157,0,1.510615277080115,1.1430300348232665,0.09
2154,1,2154,0,0.9598062295780048,1.625921195025935,0.09
2156,1,2156,1,0.0417911504078212,0.6601388746205964,0.09
859,1,860,0,-0.417216389,0.418693295,0.09
863,1,864,0,1.143409245,-0.788534606,0.09
862,1,863,1,0.592600198,1.143030035,0.09
2158,1,2158,0,0.7762032137439681,-0.0641978656834072,0.09
861,1,862,1,-0.141811865,0.901584455,0.09
860,1,861,1,-0.141811865,-1.512871346,0.09
858,1,859,0,-2.106364135,-0.305643446,0.09
2160,1,2160,0,1.510615277080115,-0.788534605987412,0.09
2159,1,2159,0,1.3270122612460782,0.4186932945192614,0.09
2152,1,2152,1,0.2253941662418579,0.4186932945192614,0.09
2153,1,2153,1,-1.2434299604304355,-0.3056434457847422,0.09
2144,1,2144,0,0.0417911504078212,-1.7543169263927505,0.09
2151,1,2151,1,-0.3254148812602521,1.3844756149246,0.09
2161,1,2161,1,0.9598062295780048,0.4186932945192614,0.09
2150,1,2150,0,-0.1418118654262154,-0.788534605987412,0.09
2149,1,2149,1,-0.1418118654262154,-0.5470890258860771,0.09
2155,1,2155,0,1.1434092454120417,0.1772477144179265,0.09
864,1,865,1,0.592600198,0.901584455,0.09
865,1,866,0,0.776203214,1.867366775,0.09
2143,1,2143,0,0.4089971820758946,0.4186932945192614,0.09
2145,1,2145,0,-0.7844224208453439,-0.3056434457847422,0.09
2146,1,2146,0,0.5926001979099313,-0.0641978656834072,0.09
2147,1,2147,0,0.2253941662418579,-0.5470890258860771,0.09
2148,1,2148,0,-0.5090178970942889,-1.2714257661900807,0.09
2164,1,2164,0,1.8778213087481883,-1.2714257661900807,0.08
2179,1,2179,1,1.6942182929141516,1.1430300348232665,0.08
2171,1,2171,0,-1.9778420237665824,-0.788534605987412,0.08
2174,1,2174,0,-0.5090178970942889,1.1430300348232665,0.08
2175,1,2175,1,0.7211223089937576,-0.3056434457847422,0.08
866,1,867,1,-0.141811865,-1.029980186,0.08
867,1,868,0,-1.059826945,-0.305643446,0.08
2176,1,2176,1,2.061424324582225,0.9015844547219312,0.08
2162,1,2162,1,-0.5090178970942889,0.6601388746205964,0.08
2163,1,2163,1,-0.5090178970942889,0.6601388746205964,0.08
2170,1,2170,0,0.3171956741588763,-0.0641978656834072,0.08
2165,1,2165,0,0.9598062295780048,0.9015844547219312,0.08
2166,1,2166,0,-0.1418118654262154,-0.3056434457847422,0.08
2177,1,2177,0,0.9598062295780048,0.4186932945192614,0.08
2168,1,2168,0,0.4089971820758946,0.9015844547219312,0.08
2169,1,2169,0,1.3270122612460782,1.1430300348232665,0.08
2172,1,2172,1,-1.4270329762644725,-1.029980186088747,0.08
2167,1,2167,1,-0.5090178970942889,-0.0641978656834072,0.08
2178,1,2178,0,-0.2336133733432338,-0.5470890258860771,0.08
2173,1,2173,0,-0.1418118654262154,-1.029980186088747,0.08
2181,1,2181,1,2.061424324582225,0.9015844547219312,0.08
2180,1,2180,0,0.4089971820758946,0.1772477144179265,0.08
2182,1,2182,1,0.7762032137439681,0.4186932945192614,0.08
2186,1,2186,0,-0.6926209129283255,-0.788534605987412,0.07
872,1,873,1,0.408997182,-0.547089026,0.07
873,1,874,0,1.051607737,1.143030035,0.07
2196,1,2196,1,-0.6926209129283255,-0.5470890258860771,0.07
2197,1,2197,0,-1.4270329762644725,-1.5128713462914156,0.07
2183,1,2183,1,0.4089971820758946,-0.3056434457847422,0.07
2184,1,2184,1,-0.3254148812602521,0.6601388746205964,0.07
2185,1,2185,0,1.510615277080115,-1.5128713462914156,0.07
868,1,869,1,0.592600198,-0.064197866,0.07
869,1,870,0,0.684401706,-0.547089026,0.07
870,1,871,1,-0.141811865,-1.995762506,0.07
2198,1,2198,0,-1.059826944596399,-0.3056434457847422,0.07
871,1,872,0,-0.509017897,-2.720099247,0.07
2187,1,2187,0,0.2253941662418579,1.3844756149246,0.07
2188,1,2188,1,0.5926001979099313,-0.3056434457847422,0.07
2189,1,2189,0,-1.059826944596399,-1.5128713462914156,0.07
2190,1,2190,1,-2.712254087102729,-1.9957625064940856,0.07
2191,1,2191,0,-0.3254148812602521,0.1772477144179265,0.07
2192,1,2192,0,1.510615277080115,-0.3056434457847422,0.07
2193,1,2193,1,1.3270122612460782,0.9015844547219312,0.07
2194,1,2194,1,0.7762032137439681,0.6601388746205964,0.07
2195,1,2195,0,0.2253941662418579,-0.788534605987412,0.07
2205,1,2205,1,-1.1883490556802243,0.1772477144179265,0.06
874,1,875,0,1.694218293,-1.029980186,0.06
2210,1,2210,1,0.1335926583248396,-0.3056434457847422,0.06
2208,1,2208,1,0.7762032137439681,-0.3056434457847422,0.06
2207,1,2207,1,-0.1418118654262154,-1.2714257661900807,0.06
2203,1,2203,1,1.510615277080115,0.9015844547219312,0.06
2204,1,2204,1,-0.2336133733432338,-2.7200992467980893,0.06
2202,1,2202,0,0.9598062295780048,1.1430300348232665,0.06
2201,1,2201,0,1.510615277080115,-0.3056434457847422,0.06
2209,1,2209,1,-0.7844224208453439,-0.3056434457847422,0.06
876,1,877,1,0.95980623,1.625921195,0.06
877,1,878,1,-0.692620913,1.625921195,0.06
2206,1,2206,1,0.4089971820758946,1.1430300348232665,0.06
875,1,876,1,-0.141811865,0.177247714,0.06
2200,1,2200,0,-0.3254148812602521,-1.029980186088747,0.06
2211,1,2211,0,0.9598062295780048,-0.0641978656834072,0.06
2212,1,2212,0,1.1434092454120417,0.4186932945192614,0.06
2213,1,2213,1,-1.6106359920985092,0.4186932945192614,0.06
2199,1,2199,1,-0.5090178970942889,-1.2714257661900807,0.06
2214,1,2214,1,1.6942182929141516,1.1430300348232665,0.06
2215,1,2215,0,0.4089971820758946,0.6601388746205964,0.06
880,1,881,0,0.04179115,-1.512871346,0.06
879,1,880,0,-0.509017897,0.660138875,0.06
878,1,879,0,1.143409245,0.660138875,0.06
2217,1,2217,1,0.2253941662418579,0.6601388746205964,0.05
2216,1,2216,0,-0.3254148812602521,0.4186932945192614,0.05
2230,1,2230,0,0.7762032137439681,-0.5470890258860771,0.05
2229,1,2229,1,-1.4270329762644725,0.9015844547219312,0.05
2219,1,2219,0,0.7762032137439681,0.9015844547219312,0.05
2218,1,2218,1,1.510615277080115,-0.3056434457847422,0.05
2234,1,2234,0,-0.0500103575091971,-0.3056434457847422,0.05
2220,1,2220,1,0.9598062295780048,-0.788534605987412,0.05
2221,1,2221,1,-1.5188344841814907,-1.029980186088747,0.05
2222,1,2222,1,-1.059826944596399,-0.3056434457847422,0.05
2223,1,2223,0,-1.059826944596399,-1.9957625064940856,0.05
2232,1,2232,0,1.3270122612460782,-0.3056434457847422,0.05
2225,1,2225,0,-0.1418118654262154,-1.9957625064940856,0.05
2226,1,2226,0,-0.6926209129283255,0.1772477144179265,0.05
2231,1,2231,0,-1.794239007932546,-0.5470890258860771,0.05
2228,1,2228,0,-0.6926209129283255,1.3844756149246,0.05
2233,1,2233,0,0.0417911504078212,-0.3056434457847422,0.05
884,1,885,1,-0.141811865,0.418693295,0.05
890,1,891,1,-0.876223929,0.660138875,0.05
887,1,888,1,-0.600819405,-0.305643446,0.05
888,1,889,0,-0.509017897,0.660138875,0.05
2224,1,2224,0,1.1434092454120417,-1.029980186088747,0.05
881,1,882,0,1.143409245,-1.754316926,0.05
889,1,890,0,0.95980623,0.177247714,0.05
883,1,884,1,-0.876223929,1.384475615,0.05
882,1,883,0,-0.821143024,-0.305643446,0.05
886,1,887,0,-0.692620913,0.660138875,0.05
885,1,886,1,0.04179115,-1.271425766,0.05
2227,1,2227,0,-0.7844224208453439,-0.788534605987412,0.05
2239,1,2239,1,0.5926001979099313,0.6601388746205964,0.04
891,1,892,1,0.225394166,-0.305643446,0.04
2242,1,2242,1,-0.6926209129283255,-2.2372080865954205,0.04
2237,1,2237,1,-0.9680254366793806,-0.0641978656834072,0.04
895,1,896,0,0.225394166,-2.237208087,0.04
2236,1,2236,0,0.2253941662418579,-0.5470890258860771,0.04
892,1,893,1,0.592600198,-0.547089026,0.04
894,1,895,0,0.04179115,-0.064197866,0.04
893,1,894,0,-1.335231468,-0.547089026,0.04
2235,1,2235,1,0.7762032137439681,1.1430300348232665,0.04
2251,1,2251,1,0.5926001979099313,1.625921195025935,0.04
2253,1,2253,1,0.7762032137439681,-0.5470890258860771,0.04
2252,1,2252,0,-0.5090178970942889,-0.3056434457847422,0.04
2246,1,2246,0,-1.2434299604304355,-0.5470890258860771,0.04
2245,1,2245,0,0.2253941662418579,0.1772477144179265,0.04
2240,1,2240,0,0.5926001979099313,-0.788534605987412,0.04
2243,1,2243,0,0.5926001979099313,-2.4786536666967542,0.04
2250,1,2250,0,-0.5090178970942889,-0.3056434457847422,0.04
2244,1,2244,0,0.9598062295780048,-0.5470890258860771,0.04
2241,1,2241,0,0.7762032137439681,0.4186932945192614,0.04
2247,1,2247,1,-0.6926209129283255,-0.0641978656834072,0.04
